name;id
Gitterlampe integreret i loft 3x T5-14W (LFL);98e3ea19-b0d2-59cc-a167-f51f737802e4
Gitterlampe integreret i loft 3x T8-18W (LFL);2d7e9b80-4622-5e75-8b4e-60caf1457f49
Glas 3 mm;3f396782-a9c4-565c-a174-a13639757ea9
Glasbyggesten;d4b7eef6-890b-52cb-a196-c75c7914dda0
Glasfiber-forstærket plast, polyester (30% fiberandel);7d47b8da-1681-5b4c-86b1-fe8d9875e63f
Glasfiberdug;24e7b768-b5b9-5204-8193-64101d7be1d3
Glastag, aluminium (komplet vindue);f794010b-144a-5d09-9cd5-c40c666b348e
Grunder til silikonespuds;883c1a29-7414-5f44-853e-ed0238c4a5ff
Grunder, silikat dispersion;c2d1e0fe-c3db-5a81-9776-d74f87109e95
Grus 16/32 (tørret);26f64a66-2a3d-56a1-afde-3c968c0888b5
Grus 2-32 mm;8c46ae35-cf40-599c-9282-9615242f6fc0
Grus 2-32 mm, tørret;1cf0bed4-b3d8-537b-8656-e5d1fecc0544
Grus, 2-15 mm, tørret;30dc885f-9070-5b40-a4d7-efbaeed9e024
Grå støbejern;3d8cc01e-560b-5539-aa75-676489462161
Gulvvarme PP (100 mm);e5265018-9852-5942-ac58-6c35ba0b67b9
Gulvvarme, PEX (200 mm afstand);16553ee7-3c92-53b5-a44d-b624fada110e
Gulvvarme, PP (200 mm afstand);4972470a-8f44-5c9f-b18a-70018cdc1c8b
Gulvvarme, kobber (100 mm afstand);c9105cf8-dd7e-5574-8fd9-62ac1970953c
Gulvvarme, kobber (200 mm afstand);2ba55bb2-dca3-5252-800f-35235bdb9f8b
Gulvvarme, rørsystem, PEX, 100 mm afstand;e58f3e85-0f80-512a-ad6a-b85d48367902
Gummigulve med skumbagside EN 1816;1f2840fe-8c6e-506f-a77f-635ce798df6a
Gummigulve profileret EN 12199;f13c5b6c-953d-5960-aec7-edfb4a84fa9d
Gummitætning;0dec7883-8ef2-5f24-a499-aa79051f7a79
HPL- plade;e714ed2e-3f08-50fe-af53-45ca0d6d0b87
Halm (FASBA e.V);989a5f04-fd8e-5e3e-9a45-44ab717b7c80
Hampfiberdug;86786ae9-19dc-5c08-a0d6-cc1e71a9cbf4
Hærdeplastgulv (PU, epoxy);94a52d61-411b-5bfb-a154-50bb6837335b
Hørfiberdug;c935c02d-6c76-53d9-be5c-11faf291f1b5
Kabelbakke, hård PVC;7fb8761c-a6c6-5a67-93aa-c67c2b5f285c
Kalciumsilikatplade;c59da102-e025-57cf-bf6c-9e18e2fc65ec
Kalciumsulfat;dadeb077-15dd-500b-92bc-3b9234bdf098
Kalk, malet;8a038f5e-0aef-5f49-a79f-3ea147c91718
Kalkcementmørtel;198b40b0-af2f-53e9-990b-08fa862e069b
Kalkcementpuds;9a03a415-4dba-5d22-8f20-640c4837c9d3
Kalkpuds;b023edd9-074f-5e9d-a870-c67b82d03c3e
Kalkpuds, tørstof;5fb821fa-d4d2-5cc1-8ea8-8c158e2c9b81
Kalksandsten;af6c5484-67d6-5b7c-bd1b-516a0824261f
Keramikfliser, glaseret;25cf5586-4d7e-56f6-ad37-11cbd7df1f06
Klordifluormethan (R22);ac7c107e-9855-5735-9518-b8de44f9da58
Kompakt lysstofrør 18W (ballast eksternt);12a6d838-a69f-5399-ac19-90ea4ae7c3d5
Kondenserende gaskedel 120-400 kW (standalone enhed);ab788b4f-890b-56e0-9f61-eac38e796adf
Kondenserende gaskedel 20-120 kW (standalone enhed);951fe0b1-c251-5af0-bc0d-a8b9a9792e1f
Kondenserende gaskedel <20 kW (standalone enhed);02a89881-dd6c-56e7-877b-8f02a8a5b1de
Kondenserende gaskedel <20 kW (væg enhed);2c23dbce-99ad-541f-8328-98492e74475c
Konstruktionstræ, KVH-kvalitet (15% fugt / 13% H2O);742994ab-669c-532d-95c3-935174e5b867
Kork linoleumsgulv (tykkelse 0,0025 m);c6cbc5a8-1d64-5fc8-bfe0-bacc507a68ba
Kork, expanderet;80010bba-6905-5d2e-bd28-df1afa28c367
Korkfliser 4 mm;b1c3c51b-84c8-5166-9b4b-fac790aa1ab6
Korkfliser 6 mm;6894bbe0-b320-5356-ab7f-2185f3af3139
Korkfliser 8 mm;4dcd9aa5-691e-51b5-b2f0-b241351cba9f
Krydsfinérplade;94d28b85-7e2e-5717-aec8-fd6eb4361401
Krydslamineret træ, CLT;1f790242-bd2c-5ea2-bcd5-d0a0adbcc14e
Krydslimet plade, 3 lag;19aad070-e011-5f67-bd1a-ab2a4c66bd92
Krydslimet plade, 3- og 5-lag;3b506d5d-9593-5299-acdc-f5fe08d882a9
Krydslimet plade, 5 lag;7550b95d-1de2-5202-8eb8-3cd5b37bc00f
Kuldioxid (R744);d27d7100-0188-5b96-8771-61dc229a9471
Kunststenplade (bundet af epoxyharpiks);dd365182-6a26-5fb8-a848-275b2cb7c47f
Kølemiddel (R404a);c3f4f949-f7dc-5725-abf5-16d6b473e3e1
Kølemiddel (R407c);f59356e4-cc14-52e4-9ab2-2afe1daf1242
Kølemiddel (R410a);681d899b-9d38-5b55-9b62-28a95f804cfa
LED kontorbelysning;cc7fb8bb-01d7-531a-8c63-1a9c3d471c85
LPG tank 2700 l / 1,2 t (underjordisk);e909d617-9652-5655-971e-b9194a5522a0
LPG tank 2700 l / t 1,2 (overjordiske);7ba2a15e-60dc-561a-9b0f-e0397ec1f9fd
LPG tank 4850 l / 2,1 t (underjordisk);7ca91977-e134-5290-8fbd-9d48aac34815
LPG tank 4850 l / 2,1t (overjordiske);45d35075-9cdf-54cd-bb65-8730af02165c
LPG tank 6400 l / 2,9 t (underjordisk);37b4c55a-2f19-5320-bfc8-03bcdfd18f90
LPG tank 6400 l / t 2,9 (overjordiske);29557cec-1dd8-5f07-a0df-43f07486ded5
LVL;5e9cb921-b1a4-5955-9b7d-6a3a05835201
Laminatgulv 8 mm;1cedae58-1896-5674-9f2f-bdf17e66116c
Lavagrus;c00e5b54-f603-5dc9-aee2-936640be7bb0
Lecanødder;08906bec-2316-5066-998c-7c4754e34268
Ler pulver;646237ae-a61f-58ce-ac32-3e935fa5a3ad
Ler, stampet ler;b2d4d634-f46b-5d76-8ce2-85503230b90c
Lerplade (tykkelse 0,02 m);1b5f8a87-2c4d-5606-8d1d-28f2ab8ee24e
Lerpuds;9865dc97-288f-5a10-8a01-d770448e1826
Lerrør, glaseret, DN 250;7a7f66af-2990-5648-8179-9439453ffa7b
Lersten;bcc7cf9a-8a1e-568a-a5de-d07bd3d5fdf5
Letbetonblok af 100% naturlig pimpsten;41cae37b-9867-5c22-b133-e9f3df0510f1
Letklinkerbeton, hulblokke 1601 kg/m3;913dbdf5-3ec8-5800-ad74-d0cb81fa0ba4
Letklinkerbetonblok, indervæg;20586f77-69f8-569d-9335-3d24885cca19
Letklinkerbetonblok, ydervæg;e3dccab5-e00f-58ed-880c-59efc58e641c
Lim til gipsplader;fea86718-7dfa-542b-91ab-f371c5d7b4e0
Limtræ, nåletræ;7217b95a-1294-5bb7-997d-61f863b14508
Limtræ, stående brædder, nåletræ;2b72993d-9f7c-5d9d-8686-4cd991dcfda8
Linoleum gulvbelægning (tykkelse 0,0025 m);08add22b-8f81-5a8c-8855-42abfd575195
Lithium jernfosfat (LiFePO4) batteri (1 kWh lagring);6bd374c9-2d6b-50f3-a6ac-aabe0d480c3b
Lithiumbromid;3ad80773-78c8-50e2-9d2c-b97ce3be91b0
Loftspanel, Mineraluld;fb3b35d1-04aa-5e4c-985b-a07783c2372a
Lysstofrør T5-14W;b261844f-afc4-5f2d-820d-e9f6718de830
Lysstofrør T5-28W;47ef4e7c-8a72-5199-afcb-51ba210a49dd
Lysstofrør T8-18W;24aa8c46-5947-5a5c-814c-9f21048388f8
Lysstofrør T8-36W;6d9b7e94-f44b-5642-9199-282e4327369c
Lysstofrør fatning T8-18W (LFL);1f4c7b3c-5ffa-596f-b5ab-ab6f6576394d
Lysstofrør fatning T8-36W (LFL);d0dab162-b059-55fb-a3b7-fe0bcea0feab
Læsket kalk, pulver;20b2cec2-4767-525c-93e1-54ce5944e08f
